"","날짜","호선","역번호","역명","구분","X04...05","X05...06","X06...07","X07...08","X08...09","X09...10","X10...11","X11...12","X12...13","X13...14","X14...15","X15...16","X16...17","X17...18","X18...19","X19...20","X20...21","X21...22","X22...23","X23...24","X00...01","X01...02","X02...03","X03...04"
"159","2019-11-01","3호선",329,"고속터미널","승차",6,246,321,1120,1978,2032,2319,2655,3260,3798,4132,4601,5207,6344,6108,5639,7071,5486,3714,1507,201,0,0,0
"160","2019-11-01","3호선",329,"고속터미널","하차",0,138,1345,2164,3604,3931,3559,4136,4131,4114,4429,4698,5220,6068,8445,5429,2944,2137,1662,937,266,0,0,0
"161","2019-11-01","3호선",330,"교대(법원.검찰청)","승차",0,48,126,382,572,461,515,615,660,911,1078,1022,1338,1945,3272,1278,918,1088,1271,539,87,0,0,0
"162","2019-11-01","3호선",330,"교대(법원.검찰청)","하차",0,18,238,921,2409,1632,804,485,436,498,437,489,451,642,1020,595,279,196,191,122,66,0,0,0
"163","2019-11-01","3호선",331,"남부터미널(예술의전당)","승차",3,110,354,1250,2103,1595,1486,1641,1701,1788,2131,2304,2929,4094,7039,3281,2713,2574,2244,696,132,0,0,0
"164","2019-11-01","3호선",331,"남부터미널(예술의전당)","하차",0,48,1113,2357,7948,3672,2046,1505,1526,1973,2014,2097,2229,2900,3876,3038,1383,1054,813,550,208,0,0,0
"165","2019-11-01","3호선",332,"양재(서초구청)","승차",3,232,610,1606,2254,1436,1287,1524,1724,1966,2126,2698,3427,5738,10327,4840,2959,2834,2586,996,147,0,0,0
"166","2019-11-01","3호선",332,"양재(서초구청)","하차",1,129,1649,4566,12383,6137,2477,2033,1723,2150,1983,1867,2093,2580,4189,3031,1455,1228,1154,803,350,0,2,0
"167","2019-11-01","3호선",333,"매봉","승차",1,48,262,746,1002,613,491,478,460,535,612,644,861,1463,3048,1081,576,593,460,183,34,0,0,0
"168","2019-11-01","3호선",333,"매봉","하차",0,25,421,916,3398,1391,600,458,466,493,476,492,565,663,969,809,389,341,397,239,110,2,0,0
"169","2019-11-01","3호선",334,"도곡","승차",7,52,155,449,683,409,265,267,231,291,305,465,497,761,943,490,244,269,213,67,11,1,0,0
"170","2019-11-01","3호선",334,"도곡","하차",0,12,151,563,1065,794,314,251,324,270,245,253,357,374,496,540,251,204,228,141,119,36,0,0
"171","2019-11-01","3호선",335,"대치","승차",0,107,479,1293,1416,753,487,515,566,540,546,694,756,1029,1172,926,622,909,1337,229,32,1,0,0
"172","2019-11-01","3호선",335,"대치","하차",0,32,325,774,1184,705,509,431,568,650,712,774,1302,1406,1313,1277,602,552,631,371,204,0,1,0
"173","2019-11-01","3호선",336,"학여울","승차",0,21,64,204,239,143,103,163,270,384,484,531,552,526,695,181,95,69,61,14,4,0,0,0
"174","2019-11-01","3호선",336,"학여울","하차",0,15,79,217,728,616,679,464,440,373,293,184,177,175,187,207,98,104,112,80,31,0,0,0
"175","2019-11-01","3호선",337,"대청","승차",3,152,444,1369,1605,797,568,571,516,546,444,556,1074,1051,1367,516,341,319,258,85,16,1,0,0
"176","2019-11-01","3호선",337,"대청","하차",1,63,278,819,1226,473,343,297,337,401,405,599,608,796,981,1065,656,558,633,447,210,1,1,0
"177","2019-11-01","3호선",338,"일원","승차",1,90,331,1135,1120,738,625,732,671,613,613,756,1269,1299,826,427,350,333,156,68,11,0,0,0
"178","2019-11-01","3호선",338,"일원","하차",0,65,298,1216,1157,843,652,529,482,623,574,578,536,694,959,802,525,432,459,256,135,1,0,0
"179","2019-11-01","3호선",339,"수서","승차",5,190,539,1743,2024,1406,1216,891,1238,1236,927,1349,1714,1966,2723,1276,1163,675,717,484,70,3,0,0
"180","2019-11-01","3호선",339,"수서","하차",0,94,645,1335,2511,1467,787,823,964,953,755,1206,1286,1601,2554,1832,1190,893,1044,482,287,18,0,0
"181","2019-11-01","3호선",340,"가락시장","승차",2,102,299,1015,1139,758,555,604,571,596,565,597,716,857,1534,632,483,454,390,165,43,2,0,0
"182","2019-11-01","3호선",340,"가락시장","하차",1,23,205,426,1473,686,461,494,463,459,516,641,596,843,1457,1056,619,484,550,344,158,6,0,0
"183","2019-11-01","3호선",341,"경찰병원","승차",3,96,287,1102,1255,705,477,432,383,426,406,450,445,663,1064,355,252,228,143,63,10,0,0,0
"184","2019-11-01","3호선",341,"경찰병원","하차",1,14,115,303,1478,653,388,239,368,372,385,418,381,625,927,802,483,370,432,280,109,0,0,0
"185","2019-11-01","3호선",342,"오금","승차",2,146,337,1297,1593,721,376,297,318,330,242,303,307,502,666,236,162,127,113,48,10,0,0,0
"186","2019-11-01","3호선",342,"오금","하차",0,0,68,238,640,307,195,161,209,250,247,393,406,559,918,752,508,428,501,300,123,0,0,0
"187","2019-11-01","4호선",409,"당고개","승차",6,349,786,2540,2376,1286,867,804,673,675,644,571,826,789,793,674,350,283,200,121,43,2,0,0
"188","2019-11-01","4호선",409,"당고개","하차",0,0,338,422,615,514,420,435,510,611,576,734,933,1066,1688,1585,1084,954,875,784,324,39,0,0
"189","2019-11-01","4호선",410,"상계","승차",5,542,1537,4483,3890,1971,1315,1024,1042,1114,863,888,1274,1140,1133,758,568,486,535,236,54,3,0,0
"190","2019-11-01","4호선",410,"상계","하차",1,9,324,782,929,656,523,534,656,737,906,1018,1443,1518,2828,2884,1526,1536,1475,1155,497,66,0,0
"191","2019-11-01","4호선",411,"노원","승차",6,493,1125,2602,2870,1515,1048,1094,1104,1185,1109,1215,1362,1501,1651,1171,1244,1107,1158,769,208,4,0,0
"192","2019-11-01","4호선",411,"노원","하차",1,15,341,707,1242,1310,962,875,1070,996,1292,1306,1976,2578,3877,3729,1978,1783,1562,1238,600,89,0,0
"193","2019-11-01","4호선",412,"창동","승차",83,636,1597,4985,4162,2361,1660,1523,1426,1508,1465,1545,1937,2127,2510,1292,1016,940,876,427,114,1,0,0
"194","2019-11-01","4호선",412,"창동","하차",3,129,467,893,1953,1517,1315,1249,1283,1560,1751,1952,2366,2732,4556,3987,2471,2084,2034,1444,796,3,0,0
"195","2019-11-01","4호선",413,"쌍문","승차",5,927,2271,6213,6463,3561,2061,1717,1756,1505,1297,1232,1612,1724,1783,1097,812,654,573,291,81,2,0,0
"196","2019-11-01","4호선",413,"쌍문","하차",1,45,381,663,1311,930,767,748,937,1024,1201,1642,2018,2419,4827,4478,2612,2468,2394,1732,881,1,0,0
"197","2019-11-01","4호선",414,"수유(강북구청)","승차",8,836,1816,5720,6264,3493,2229,1939,2026,2017,1981,1972,2326,2559,3111,1890,1378,1129,1003,651,179,0,0,0
"198","2019-11-01","4호선",414,"수유(강북구청)","하차",0,162,440,1011,2647,1827,1233,1436,1287,1487,1875,2033,2658,3307,5700,5410,3189,2904,2799,2071,807,0,0,0
"199","2019-11-01","4호선",415,"미아(서울사이버대학)","승차",5,438,874,2492,2719,1524,993,1056,927,887,952,917,1084,1333,1418,825,597,717,483,171,46,1,0,0
"200","2019-11-01","4호선",415,"미아(서울사이버대학)","하차",2,61,254,892,1917,1063,569,664,674,788,795,927,1207,1424,2071,1927,1064,992,1005,716,323,2,1,0
"201","2019-11-01","4호선",416,"미아사거리","승차",1,578,1568,4731,5136,2699,1651,1556,1495,1500,1491,1887,1914,1963,2268,1632,1461,991,774,428,98,0,0,0
"202","2019-11-01","4호선",416,"미아사거리","하차",1,93,373,989,1581,1425,1025,1144,1412,1316,1459,1949,2242,2886,4627,4263,2236,2005,2151,1320,547,0,0,0
"203","2019-11-01","4호선",417,"길음","승차",1,369,1283,4237,4479,2372,1311,1054,1088,1069,1073,1265,1461,1774,1888,1135,771,625,511,290,53,0,0,0
"204","2019-11-01","4호선",417,"길음","하차",0,89,345,635,1450,1114,932,1152,1067,1055,987,1333,1477,1964,3242,2927,1629,1491,1630,1217,401,0,0,0
"205","2019-11-01","4호선",418,"성신여대입구(돈암)","승차",3,208,750,2404,2906,1684,1259,1117,1219,1325,1413,1539,1932,2105,2552,1560,1369,1411,1372,768,163,0,0,0
"206","2019-11-01","4호선",418,"성신여대입구(돈암)","하차",0,83,319,841,2131,1357,934,1157,1091,1041,1305,1242,1599,2148,3165,2849,1669,1385,1442,1113,441,0,0,0
"207","2019-11-01","4호선",419,"한성대입구(삼선교)","승차",5,329,554,1553,1971,1262,798,730,818,945,987,1359,1491,1558,1733,951,802,744,618,329,77,0,0,0
"208","2019-11-01","4호선",419,"한성대입구(삼선교)","하차",1,53,338,993,1627,1039,795,781,852,797,943,827,1036,1401,1684,1588,837,718,817,677,238,217,0,0
"209","2019-11-01","4호선",420,"혜화","승차",6,194,316,847,1066,1188,1257,1645,1694,1995,2310,3539,3730,4728,6149,3407,2846,4245,5086,2571,488,1,0,0
"210","2019-11-01","4호선",420,"혜화","하차",0,108,908,2257,5831,4191,2939,2773,2534,3008,2929,2255,2543,3272,4927,4946,1264,1072,966,680,344,1,0,0
"211","2019-11-01","4호선",421,"동대문","승차",13,342,184,261,377,623,832,1293,1549,1783,2140,2475,2748,4050,3897,1888,1332,1156,1223,763,114,2,2,0
"212","2019-11-01","4호선",421,"동대문","하차",1,123,614,1783,3923,3365,2758,2308,1835,1964,1833,1680,1303,1312,1088,1287,915,687,441,400,142,3,1,0
"213","2019-11-01","4호선",422,"동대문역사문화공원","승차",5,428,252,365,561,590,732,821,963,1001,1197,1477,1722,2658,4250,2512,1857,1787,1749,1151,283,5,0,0
"214","2019-11-01","4호선",422,"동대문역사문화공원","하차",2,74,530,1379,3883,2170,1312,1088,1010,1123,1050,1107,1025,1247,1588,2068,1175,907,689,524,243,3,0,0
"215","2019-11-01","4호선",423,"충무로","승차",1,168,257,521,752,952,1108,1238,1365,1849,2142,2564,3059,4595,7719,3808,2612,2883,2182,1488,358,5,0,0
"216","2019-11-01","4호선",423,"충무로","하차",0,145,851,2266,9439,5262,2916,2502,2142,2371,1777,1872,1660,2041,2604,1827,863,751,807,492,199,9,0,0
"217","2019-11-01","4호선",424,"명동","승차",1,63,145,319,650,1026,1096,1437,1503,1661,2130,2614,3008,4008,6354,3844,3589,3719,3868,1769,159,5,0,0
"218","2019-11-01","4호선",424,"명동","하차",0,84,730,2377,6373,4220,2410,2627,2761,2711,2357,2680,3053,3613,3566,2801,1584,1207,771,562,204,14,0,0
"219","2019-11-01","4호선",425,"회현(남대문시장)","승차",1,94,151,274,443,617,878,1351,1659,2199,2655,3066,3571,5481,6104,2531,2499,1140,730,355,57,7,0,0
"220","2019-11-01","4호선",425,"회현(남대문시장)","하차",0,40,1093,2391,7856,4726,3247,3370,2800,2421,2325,1922,1639,1342,1216,788,439,413,361,259,130,15,0,0
"221","2019-11-01","4호선",426,"서울역","승차",9,215,255,557,833,600,564,658,677,685,738,812,998,1777,3687,1342,806,686,673,363,52,0,0,0
"222","2019-11-01","4호선",426,"서울역","하차",1,39,673,1623,4819,2381,1188,1275,1213,1352,1308,1459,1676,1879,2244,1854,1385,1030,1171,644,250,36,0,0
"223","2019-11-01","4호선",427,"숙대입구(갈월)","승차",0,144,331,810,1266,902,709,706,786,880,874,1024,1390,1832,2810,1411,973,968,889,565,108,0,0,0
"224","2019-11-01","4호선",427,"숙대입구(갈월)","하차",0,38,352,1134,3001,1608,773,840,725,704,791,906,842,1354,1708,1383,770,633,773,509,195,0,0,0
"225","2019-11-01","4호선",428,"삼각지","승차",2,28,69,262,401,249,189,211,196,277,302,319,314,636,1237,447,292,328,253,164,36,1,0,0
"226","2019-11-01","4호선",428,"삼각지","하차",2,45,226,450,1335,496,353,405,295,320,242,265,320,428,649,490,247,200,198,137,117,6,0,0
"227","2019-11-01","4호선",429,"신용산","승차",2,52,175,466,738,581,520,583,592,800,855,1107,1506,2521,4671,1885,1311,1211,924,540,124,4,0,0
"228","2019-11-01","4호선",429,"신용산","하차",2,86,585,1402,4924,2706,1079,905,784,957,822,1018,1117,1141,1631,1190,610,437,407,285,110,2,0,0
"229","2019-11-01","4호선",430,"이촌(국립중앙박물관)","승차",3,59,200,676,933,563,353,408,523,510,689,648,774,974,1144,493,309,328,399,215,20,0,0,0
"230","2019-11-01","4호선",430,"이촌(국립중앙박물관)","하차",1,31,299,661,1235,940,604,381,458,614,506,579,575,778,1064,868,468,405,356,266,122,0,0,0
"231","2019-11-01","4호선",431,"동작(현충원)","승차",5,14,70,242,319,220,195,192,181,179,148,294,204,335,349,173,108,110,91,47,11,0,0,0
"232","2019-11-01","4호선",431,"동작(현충원)","하차",2,9,103,192,364,220,184,215,294,222,183,228,252,274,376,243,197,154,143,106,48,9,0,0
"233","2019-11-01","4호선",432,"총신대입구(이수)","승차",8,264,744,2342,3116,1760,1296,1171,1414,1222,1100,1200,1309,1579,2153,1211,1082,992,937,649,149,1,0,0
"234","2019-11-01","4호선",432,"총신대입구(이수)","하차",2,40,428,844,1977,1522,1025,961,947,1208,1349,1605,1904,2487,4023,3089,1340,1180,1180,752,341,4,0,0
"235","2019-11-01","4호선",433,"사당","승차",6,399,991,3338,4412,2723,1753,1375,1404,1480,1535,1273,1505,2126,2556,1847,1414,1521,1696,1155,206,0,0,0
"236","2019-11-01","4호선",433,"사당","하차",0,36,644,1124,1844,1217,1018,950,1012,985,1105,1217,1689,2728,4469,3718,1764,1514,1409,1276,524,79,2,0
"237","2019-11-01","4호선",434,"남태령","승차",3,23,47,145,210,134,114,70,69,95,83,91,204,205,269,89,63,47,12,12,0,2,0,0
"238","2019-11-01","4호선",434,"남태령","하차",1,6,94,197,289,99,47,54,46,61,56,70,63,84,89,90,63,60,44,31,15,1,0,0
"239","2019-11-01","5호선",2511,"방화","승차",0,199,465,1435,1297,624,452,408,476,504,439,445,442,448,587,292,191,148,92,50,14,0,0,0
"240","2019-11-01","5호선",2511,"방화","하차",0,1,137,233,788,342,238,277,365,346,379,373,515,548,923,863,620,432,503,384,176,14,0,0
"241","2019-11-01","5호선",2512,"개화산","승차",0,159,319,1035,931,432,275,264,287,289,228,277,308,546,690,275,200,156,135,48,7,0,0,0
"242","2019-11-01","5호선",2512,"개화산","하차",0,9,186,284,722,240,206,171,215,191,285,275,330,472,658,594,378,332,364,210,121,8,0,0
"243","2019-11-01","5호선",2513,"김포공항","승차",0,20,92,255,304,357,278,380,393,502,619,699,631,943,1336,818,630,549,609,223,30,0,0,0
"244","2019-11-01","5호선",2513,"김포공항","하차",0,98,351,710,818,617,478,530,568,641,555,522,629,717,780,498,234,171,103,48,41,0,0,0
"245","2019-11-01","5호선",2514,"송정","승차",5,174,361,1075,1115,654,480,400,404,402,411,474,525,718,784,451,291,264,234,154,27,0,0,0
"246","2019-11-01","5호선",2514,"송정","하차",0,63,220,368,674,395,280,286,342,324,367,439,474,642,899,792,521,393,473,296,185,0,0,0
"247","2019-11-01","5호선",2515,"마곡","승차",0,97,260,1086,1089,493,303,243,263,309,321,412,616,1041,902,374,277,173,120,87,15,0,0,0
"248","2019-11-01","5호선",2515,"마곡","하차",0,75,327,383,1289,612,259,204,215,253,253,267,356,473,705,705,333,299,348,214,134,0,0,0
"249","2019-11-01","5호선",2516,"발산","승차",0,136,400,1316,1371,694,585,671,802,1098,976,1450,1579,2674,3507,1602,1181,1078,953,554,87,0,0,0
"250","2019-11-01","5호선",2516,"발산","하차",0,112,718,1167,4548,2346,957,898,907,1007,846,981,955,1333,2111,1920,861,619,578,356,182,0,0,0
"251","2019-11-01","5호선",2517,"우장산","승차",1,255,915,2734,2933,1361,939,809,909,860,709,1007,1408,1104,1018,634,417,370,330,129,23,0,0,0
"252","2019-11-01","5호선",2517,"우장산","하차",2,50,210,940,1161,626,530,508,598,707,857,957,1118,1250,2405,2063,1135,915,1112,698,326,0,0,0
"253","2019-11-01","5호선",2518,"화곡","승차",9,962,1732,5468,7107,3092,1758,1504,1454,1347,1253,1172,1318,1681,1893,1221,788,628,540,323,48,0,0,0
"254","2019-11-01","5호선",2518,"화곡","하차",0,69,389,586,1327,1064,680,685,909,982,1244,1525,1982,2755,4790,4476,2551,2135,2170,1387,675,1,0,0
"255","2019-11-01","5호선",2519,"까치산","승차",9,973,1828,6178,7491,3230,1881,1497,1424,1346,1164,1156,1213,1378,1550,997,677,555,473,324,77,1,0,0
"256","2019-11-01","5호선",2519,"까치산","하차",0,45,418,505,922,741,644,725,794,1096,1159,1587,2276,2772,5014,4699,2580,2364,2363,1544,767,32,0,0
"257","2019-11-01","5호선",2520,"신정(은행정)","승차",4,465,900,3031,3722,1514,748,620,731,534,556,448,536,716,829,443,263,274,220,83,19,0,0,0
"258","2019-11-01","5호선",2520,"신정(은행정)","하차",0,42,171,428,634,375,293,258,288,451,432,671,748,1102,1766,1492,896,782,808,675,256,0,0,0
"259","2019-11-01","5호선",2521,"목동","승차",0,307,896,2971,3692,1630,1046,922,1140,861,791,869,996,1291,1533,809,672,657,786,261,53,0,0,0
"260","2019-11-01","5호선",2521,"목동","하차",0,50,287,723,1312,1011,657,548,671,833,970,1211,1481,2171,3381,3187,1514,1187,1391,948,338,0,0,0
"261","2019-11-01","5호선",2522,"오목교(목동운동장앞)","승차",1,189,667,2466,2881,1313,1000,1093,1022,1049,1180,1484,1608,2050,3537,1798,1676,1253,1193,543,108,0,0,0
"262","2019-11-01","5호선",2522,"오목교(목동운동장앞)","하차",1,62,405,1130,3580,2303,1320,1132,1261,1461,1394,1586,1781,2395,4091,3013,1499,1098,1104,728,329,0,0,0
"263","2019-11-01","5호선",2523,"양평","승차",0,97,255,1057,1239,456,271,271,258,264,256,276,409,560,1467,459,214,201,168,68,12,0,0,0
"264","2019-11-01","5호선",2523,"양평","하차",0,33,157,350,1777,614,244,180,199,228,217,282,321,444,873,656,356,302,331,220,107,0,0,0
"265","2019-11-01","5호선",2524,"영등포구청","승차",0,36,109,398,552,251,144,189,187,222,210,230,284,338,829,310,165,142,118,64,13,0,0,0
"266","2019-11-01","5호선",2524,"영등포구청","하차",0,23,91,221,1005,463,184,212,166,193,177,212,242,297,478,302,117,159,132,103,26,0,0,0
"267","2019-11-01","5호선",2525,"영등포시장","승차",0,121,206,820,1251,548,355,383,384,460,516,645,880,1137,1624,704,443,387,369,164,37,0,0,0
"268","2019-11-01","5호선",2525,"영등포시장","하차",0,44,276,566,1708,855,544,600,556,737,632,572,603,683,1238,804,427,351,346,281,105,1,0,0
"269","2019-11-01","5호선",2526,"신길","승차",2,100,118,447,857,279,115,110,139,130,130,116,176,310,607,203,95,137,95,61,16,0,0,0
"270","2019-11-01","5호선",2526,"신길","하차",0,30,92,208,770,284,92,101,117,123,127,156,183,342,643,381,243,238,236,187,71,0,0,0
"271","2019-11-01","5호선",2527,"여의도","승차",0,86,180,423,634,534,506,829,724,976,1046,1361,1803,5446,8580,2560,1520,1434,1214,492,66,0,0,0
"272","2019-11-01","5호선",2527,"여의도","하차",0,98,1131,5568,10788,3229,1265,1075,876,1097,867,787,787,1074,1756,930,432,295,327,218,138,0,0,0
"273","2019-11-01","5호선",2528,"여의나루","승차",0,32,118,244,387,238,171,221,324,358,458,711,909,2009,2668,1080,781,985,764,366,45,0,0,0
"274","2019-11-01","5호선",2528,"여의나루","하차",0,50,582,1285,2890,831,376,324,380,440,496,657,700,837,950,746,495,290,195,119,64,0,0,0
"275","2019-11-01","5호선",2529,"마포","승차",0,104,319,1203,1847,804,618,645,622,708,676,789,905,1521,2948,1151,856,790,653,333,56,0,0,0
"276","2019-11-01","5호선",2529,"마포","하차",0,50,284,994,3566,1780,728,635,527,636,584,676,795,1157,2046,1395,673,550,518,413,155,0,0,0
"277","2019-11-01","5호선",2530,"공덕","승차",0,88,220,923,1468,632,475,552,683,791,775,822,1052,1657,3219,1156,851,825,683,361,51,0,0,0
"278","2019-11-01","5호선",2530,"공덕","하차",1,39,388,1306,4459,1821,636,646,555,655,602,598,739,1105,2217,1198,593,482,422,337,158,0,0,0
"279","2019-11-01","5호선",2531,"애오개","승차",1,82,255,899,1308,514,383,357,367,395,385,389,510,633,1120,415,321,231,207,75,11,0,0,0
"280","2019-11-01","5호선",2531,"애오개","하차",1,20,146,394,1385,562,381,297,265,383,288,365,498,596,1026,637,396,299,336,245,123,20,0,0
"281","2019-11-01","5호선",2532,"충정로(경기대입구)","승차",0,55,83,254,335,188,143,168,169,243,228,253,310,536,1258,382,220,196,137,47,12,0,0,0
"282","2019-11-01","5호선",2532,"충정로(경기대입구)","하차",0,20,100,307,1604,680,227,152,126,167,177,169,140,214,374,237,138,129,142,122,33,3,0,0
"283","2019-11-01","5호선",2533,"서대문","승차",1,125,250,837,1040,698,653,792,823,841,914,1387,1749,2636,5508,1512,923,937,636,291,57,0,0,0
"284","2019-11-01","5호선",2533,"서대문","하차",0,80,804,2559,7376,2152,1023,767,753,899,817,687,764,909,1307,780,439,396,371,241,114,3,0,0
"285","2019-11-01","5호선",2534,"광화문(세종문화회관)","승차",3,52,141,470,629,577,635,976,1172,1659,1815,2252,2734,4906,10543,3834,2684,3200,2446,945,135,0,0,0
"286","2019-11-01","5호선",2534,"광화문(세종문화회관)","하차",1,33,1076,3487,14537,5284,2277,2009,1537,1838,1421,1436,1444,2200,3158,1852,662,405,259,215,79,2,0,0
"287","2019-11-01","5호선",2535,"종로3가","승차",2,53,85,156,212,252,365,447,673,910,1005,1148,1465,1932,2866,1550,1274,1412,1383,917,169,1,0,0
"288","2019-11-01","5호선",2535,"종로3가","하차",0,17,228,644,2213,1635,1211,1228,1240,1194,1096,1087,1012,1125,1647,1122,535,365,296,267,106,2,2,0
"289","2019-11-01","5호선",2536,"을지로4가","승차",0,20,26,65,73,127,167,214,266,309,372,412,457,918,1626,748,337,313,246,145,31,0,0,0
"290","2019-11-01","5호선",2536,"을지로4가","하차",0,15,220,673,2056,849,489,476,372,355,324,270,315,260,298,176,73,55,48,44,18,0,0,0
"291","2019-11-01","5호선",2537,"동대문역사문화공원","승차",0,13,35,47,77,91,71,81,80,107,108,142,144,466,1031,390,186,157,101,66,11,0,0,0
"292","2019-11-01","5호선",2537,"동대문역사문화공원","하차",0,15,130,415,1558,460,189,96,118,107,118,105,102,153,189,113,83,61,69,55,28,0,0,0
"293","2019-11-01","5호선",2538,"청구","승차",0,71,112,340,582,338,220,210,198,235,205,206,303,324,624,357,222,175,157,85,23,0,0,0
"294","2019-11-01","5호선",2538,"청구","하차",0,15,76,179,716,344,147,143,176,166,181,230,246,295,430,392,198,202,191,156,88,0,0,0
